STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1015099999,2008-09-23,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",49.8,24,41.6,24,9999.9,0,999.9,0,999.9,0,17.5,24,29.1,999.9,53.8,*,46.6,*,0.0,I,999.9,0
1015099999,2008-09-24,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.7,24,35.5,24,9999.9,0,999.9,0,999.9,0,13.0,24,19.4,999.9,46.6,*,42.3,*,0.0,I,999.9,0
1015099999,2008-09-25,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.4,24,35.6,24,9999.9,0,999.9,0,999.9,0,14.0,24,25.3,999.9,45.0, ,39.0, ,0.0,I,999.9,0
1015099999,2008-09-26,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.4,24,40.3,24,9999.9,0,999.9,0,999.9,0,19.6,24,35.0,999.9,50.4, ,43.0, ,0.0,I,999.9,0
1015099999,2008-09-27,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.0,24,38.7,24,9999.9,0,999.9,0,999.9,0,18.0,24,33.0,999.9,48.9, ,41.7, ,0.0,I,999.9,0
1015099999,2008-09-28,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.0,24,41.6,24,9999.9,0,999.9,0,999.9,0,20.5,24,33.0,999.9,48.0, ,44.1,*,0.0,I,999.9,0
1015099999,2008-09-29,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",43.0,24,36.7,24,9999.9,0,999.9,0,999.9,0,11.0,24,19.4,999.9,45.0, ,40.8,*,0.0,I,999.9,0
1015099999,2008-09-30,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",39.6,24,34.2,24,9999.9,0,999.9,0,999.9,0,7.3,24,11.7,999.9,41.0, ,38.1,*,0.0,I,999.9,0
1015099999,2008-10-01,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.9,24,32.9,24,9999.9,0,999.9,0,999.9,0,14.1,24,17.5,999.9,44.8, ,38.1, ,0.0,I,999.9,0
1015099999,2008-10-02,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.1,24,31.5,24,9999.9,0,999.9,0,999.9,0,10.8,24,19.4,999.9,44.1, ,39.4,*,0.0,I,999.9,0
1015099999,2008-10-03,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.1,23,32.3,23,9999.9,0,999.9,0,999.9,0,11.1,23,21.4,999.9,41.7, ,38.1,*,0.0,I,999.9,0
1015099999,2008-10-04,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",37.3,14,31.0,14,9999.9,0,999.9,0,999.9,0,10.5,14,15.5,999.9,41.4, ,35.8, ,0.0,I,999.9,0
1015099999,2008-10-05,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.0,8,33.5,8,9999.9,0,999.9,0,999.9,0,18.9,8,35.0,999.9,47.7,*,39.7, ,0.0,I,999.9,0
1015099999,2008-10-06,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.3,13,38.1,13,9999.9,0,999.9,0,999.9,0,7.8,13,19.4,999.9,47.7,*,45.5,*,0.0,I,999.9,0
1015099999,2008-10-07,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.0,24,38.2,24,9999.9,0,999.9,0,999.9,0,17.0,24,25.3,999.9,45.9,*,41.7,*,0.0,I,999.9,0
1015099999,2008-10-08,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.1,24,32.5,24,9999.9,0,999.9,0,999.9,0,11.2,24,17.5,999.9,42.6, ,39.4, ,0.0,I,999.9,0
1015099999,2008-10-09,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.3,24,36.0,24,9999.9,0,999.9,0,999.9,0,15.1,24,23.3,999.9,50.4, ,40.6, ,0.0,I,999.9,0
1015099999,2008-10-10,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",49.2,24,41.7,24,9999.9,0,999.9,0,999.9,0,10.8,24,21.4,999.9,50.7, ,47.5, ,0.0,I,999.9,0
1015099999,2008-10-11,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",47.9,24,39.8,24,9999.9,0,999.9,0,999.9,0,10.7,24,21.4,999.9,49.5,*,46.2,*,0.0,I,999.9,0
1015099999,2008-10-12,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",45.1,24,39.5,24,9999.9,0,999.9,0,999.9,0,11.9,24,17.5,999.9,46.4, ,44.2,*,0.0,I,999.9,0
1015099999,2008-10-13,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",43.9,24,38.7,24,9999.9,0,999.9,0,999.9,0,12.9,24,21.4,999.9,44.8, ,43.0, ,0.0,I,999.9,0
1015099999,2008-10-14,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.5,24,35.8,24,9999.9,0,999.9,0,999.9,0,15.4,24,27.2,999.9,46.2, ,42.8,*,0.0,I,999.9,0
1015099999,2008-10-15,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.3,23,36.7,23,9999.9,0,999.9,0,999.9,0,9.0,23,15.5,999.9,44.6, ,40.1,*,0.0,I,999.9,0
1015099999,2008-10-16,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.6,24,32.1,24,9999.9,0,999.9,0,999.9,0,14.0,24,17.5,999.9,42.1, ,39.0, ,0.0,I,999.9,0
1015099999,2008-10-17,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.7,24,32.4,24,9999.9,0,999.9,0,999.9,0,17.4,24,21.4,999.9,41.9, ,39.2, ,0.0,I,999.9,0
1015099999,2008-10-18,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.2,24,34.9,24,9999.9,0,999.9,0,999.9,0,10.4,24,13.6,999.9,41.5,*,39.0,*,0.0,I,999.9,0
1015099999,2008-10-19,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.0,24,33.7,24,9999.9,0,999.9,0,999.9,0,14.0,24,17.5,999.9,44.6,*,38.5, ,0.0,I,999.9,0
1015099999,2008-10-20,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",43.8,24,33.0,24,9999.9,0,999.9,0,999.9,0,15.2,24,23.3,999.9,45.3, ,42.1, ,0.0,I,999.9,0
1015099999,2008-10-21,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.5,24,37.1,24,9999.9,0,999.9,0,999.9,0,11.3,24,17.5,999.9,50.0, ,42.4, ,0.0,I,999.9,0
1015099999,2008-10-22,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.5,24,34.3,24,9999.9,0,999.9,0,999.9,0,13.0,24,21.4,999.9,46.8,*,40.8,*,0.0,I,999.9,0
1015099999,2008-10-23,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.5,24,37.0,24,9999.9,0,999.9,0,999.9,0,17.9,24,35.0,999.9,46.9, ,40.8, ,0.0,I,999.9,0
1015099999,2008-10-24,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.5,24,35.2,24,9999.9,0,999.9,0,999.9,0,15.9,24,25.3,999.9,47.1, ,41.5, ,0.0,I,999.9,0
1015099999,2008-10-25,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.3,23,31.3,23,9999.9,0,999.9,0,999.9,0,15.5,23,19.4,999.9,46.6,*,41.9,*,0.0,I,999.9,0
1015099999,2008-10-26,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.5,24,33.0,24,9999.9,0,999.9,0,999.9,0,17.6,24,31.1,999.9,46.6, ,41.9, ,0.0,I,999.9,0
1015099999,2008-10-27,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.0,24,30.1,24,9999.9,0,999.9,0,999.9,0,16.3,24,29.1,999.9,43.9,*,39.6,*,0.0,I,999.9,0
1015099999,2008-10-28,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",37.6,24,29.8,24,9999.9,0,999.9,0,999.9,0,11.5,24,17.5,999.9,40.1,*,36.0,*,0.0,I,999.9,0
1015099999,2008-10-29,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",36.4,23,30.9,23,9999.9,0,999.9,0,999.9,0,10.6,23,13.6,999.9,38.5,*,34.7, ,0.0,I,999.9,0
1015099999,2008-10-30,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",36.7,23,30.2,23,9999.9,0,999.9,0,999.9,0,17.4,23,25.3,999.9,39.0, ,34.2,*,0.0,I,999.9,0
1015099999,2008-10-31,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.2,24,25.4,24,9999.9,0,999.9,0,999.9,0,14.6,24,23.3,999.9,34.2,*,28.9,*,0.0,I,999.9,0
1015099999,2008-11-01,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",38.9,24,27.5,24,9999.9,0,999.9,0,999.9,0,21.9,24,29.1,999.9,45.7,*,28.9, ,0.0,I,999.9,0
1015099999,2008-11-02,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.1,24,34.1,24,9999.9,0,999.9,0,999.9,0,17.9,24,35.0,999.9,46.8,*,38.5,*,0.0,I,999.9,0
1015099999,2008-11-03,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",38.3,24,31.1,24,9999.9,0,999.9,0,999.9,0,19.6,24,33.0,999.9,40.6, ,36.3,*,0.0,I,999.9,0
1015099999,2008-11-04,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.0,24,33.1,24,9999.9,0,999.9,0,999.9,0,31.9,24,44.7,999.9,44.6, ,34.3, ,0.0,I,999.9,0
1015099999,2008-11-05,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",39.4,24,32.6,24,9999.9,0,999.9,0,999.9,0,12.1,24,23.3,999.9,41.9,*,37.4,*,0.0,I,999.9,0
1015099999,2008-11-06,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.7,24,34.5,24,9999.9,0,999.9,0,999.9,0,10.8,24,21.4,999.9,47.3,*,37.4, ,0.0,I,999.9,0
1015099999,2008-11-07,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.2,24,38.9,24,9999.9,0,999.9,0,999.9,0,14.1,24,19.4,999.9,43.3,*,38.3,*,0.0,I,999.9,0
1015099999,2008-11-08,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",41.2,24,34.4,24,9999.9,0,999.9,0,999.9,0,18.3,24,23.3,999.9,43.9,*,38.1, ,0.0,I,999.9,0
1015099999,2008-11-09,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",43.0,24,37.1,24,9999.9,0,999.9,0,999.9,0,14.6,24,19.4,999.9,47.5,*,38.8,*,0.0,I,999.9,0
1015099999,2008-11-10,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",37.8,24,30.8,24,9999.9,0,999.9,0,999.9,0,13.0,24,19.4,999.9,39.6,*,36.9,*,0.0,I,999.9,0
1015099999,2008-11-11,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",38.6,23,34.5,23,9999.9,0,999.9,0,999.9,0,11.1,23,19.4,999.9,41.0,*,36.1,*,0.0,I,999.9,0
1015099999,2008-11-12,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",30.8,24,24.0,24,9999.9,0,999.9,0,999.9,0,14.9,24,19.4,999.9,35.4,*,28.0,*,0.0,I,999.9,0
1015099999,2008-11-13,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",29.1,24,21.7,24,9999.9,0,999.9,0,999.9,0,15.4,24,25.3,999.9,30.7, ,27.9, ,0.0,I,999.9,0
1015099999,2008-11-14,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.1,24,22.4,24,9999.9,0,999.9,0,999.9,0,24.4,24,31.1,999.9,38.5, ,26.8,*,0.0,I,999.9,0
1015099999,2008-11-15,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.2,24,27.9,24,9999.9,0,999.9,0,999.9,0,10.8,24,23.3,999.9,36.5,*,29.3,*,0.0,I,999.9,0
1015099999,2008-11-16,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.0,24,25.7,24,9999.9,0,999.9,0,999.9,0,19.0,24,29.1,999.9,35.2, ,28.6, ,0.0,I,999.9,0
1015099999,2008-11-17,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.6,24,26.0,24,9999.9,0,999.9,0,999.9,0,17.6,24,29.1,999.9,35.4,*,29.8, ,0.0,I,999.9,0
1015099999,2008-11-18,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",36.8,24,31.9,24,9999.9,0,999.9,0,999.9,0,17.2,24,36.9,999.9,39.6, ,31.8, ,0.0,I,999.9,0
1015099999,2008-11-19,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.7,24,27.7,24,9999.9,0,999.9,0,999.9,0,19.9,24,35.0,999.9,33.6, ,29.7, ,0.0,I,999.9,0
1015099999,2008-11-20,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.7,18,29.3,18,9999.9,0,999.9,0,999.9,0,12.5,18,31.1,999.9,37.4, ,31.5, ,0.0,I,999.9,0
1015099999,2008-11-21,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.9,18,29.6,18,9999.9,0,999.9,0,999.9,0,12.7,18,29.1,999.9,36.5, ,32.9, ,0.0,I,999.9,0
1015099999,2008-11-22,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.3,24,22.6,24,9999.9,0,999.9,0,999.9,0,19.2,24,31.1,999.9,37.8,*,25.9,*,0.0,I,999.9,0
1015099999,2008-11-23,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",27.9,24,18.3,24,9999.9,0,999.9,0,999.9,0,19.3,24,33.0,999.9,30.0, ,25.2, ,0.0,I,999.9,0
1015099999,2008-11-24,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.1,24,22.6,24,9999.9,0,999.9,0,999.9,0,17.2,24,21.4,999.9,36.5, ,27.5, ,0.0,I,999.9,0
1015099999,2008-11-25,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",26.8,24,16.4,24,9999.9,0,999.9,0,999.9,0,16.3,24,23.3,999.9,29.7,*,24.4,*,0.0,I,999.9,0
1015099999,2008-11-26,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",30.6,24,25.1,24,9999.9,0,999.9,0,999.9,0,22.8,24,31.1,999.9,37.0, ,24.4, ,0.0,I,999.9,0
1015099999,2008-11-27,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.4,24,20.3,24,9999.9,0,999.9,0,999.9,0,17.3,24,29.1,999.9,36.1,*,26.8,*,0.0,I,999.9,0
1015099999,2008-11-28,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",29.3,24,21.1,24,9999.9,0,999.9,0,999.9,0,21.9,24,31.1,999.9,32.4,*,26.4, ,0.0,I,999.9,0
1015099999,2008-11-29,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.3,24,24.8,24,9999.9,0,999.9,0,999.9,0,20.8,24,31.1,999.9,34.0,*,28.6, ,0.0,I,999.9,0
1015099999,2008-11-30,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.0,24,24.6,24,9999.9,0,999.9,0,999.9,0,12.3,24,19.4,999.9,35.2,*,28.0,*,0.0,I,999.9,0
1015099999,2008-12-01,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.5,24,27.8,24,9999.9,0,999.9,0,999.9,0,14.7,24,21.4,999.9,38.3,*,27.7, ,0.0,I,999.9,0
1015099999,2008-12-02,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.7,24,29.7,24,9999.9,0,999.9,0,999.9,0,10.4,24,17.5,999.9,36.9, ,32.2,*,0.0,I,999.9,0
1015099999,2008-12-03,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.2,24,25.3,24,9999.9,0,999.9,0,999.9,0,17.0,24,21.4,999.9,36.5, ,31.8, ,0.0,I,999.9,0
1015099999,2008-12-04,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",35.3,24,25.2,24,9999.9,0,999.9,0,999.9,0,15.8,24,33.0,999.9,37.4, ,33.4,*,0.0,I,999.9,0
1015099999,2008-12-05,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",29.8,24,22.5,24,9999.9,0,999.9,0,999.9,0,15.4,24,17.5,999.9,32.7,*,27.1,*,0.0,I,999.9,0
1015099999,2008-12-06,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",27.1,24,22.4,24,9999.9,0,999.9,0,999.9,0,18.5,24,21.4,999.9,30.6,*,25.9,*,0.0,I,999.9,0
1015099999,2008-12-07,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",34.9,24,27.7,24,9999.9,0,999.9,0,999.9,0,17.3,24,21.4,999.9,37.4, ,27.1, ,0.0,I,999.9,0
1015099999,2008-12-08,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",35.0,24,23.4,24,9999.9,0,999.9,0,999.9,0,17.9,24,25.3,999.9,36.9, ,33.1,*,0.0,I,999.9,0
1015099999,2008-12-09,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",30.9,23,24.3,23,9999.9,0,999.9,0,999.9,0,17.9,23,21.4,999.9,33.4,*,29.3,*,0.0,I,999.9,0
1015099999,2008-12-10,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.5,24,27.9,24,9999.9,0,999.9,0,999.9,0,19.0,24,21.4,999.9,35.2, ,29.1, ,0.0,I,999.9,0
1015099999,2008-12-11,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.8,23,26.8,23,9999.9,0,999.9,0,999.9,0,18.9,23,23.3,999.9,35.6, ,29.8,*,0.0,I,999.9,0
1015099999,2008-12-12,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.4,24,23.3,24,9999.9,0,999.9,0,999.9,0,24.0,24,35.0,999.9,36.5, ,29.3, ,0.0,I,999.9,0
1015099999,2008-12-13,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.8,24,24.1,24,9999.9,0,999.9,0,999.9,0,12.3,24,17.5,999.9,34.0, ,30.9,*,0.0,I,999.9,0
1015099999,2008-12-14,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.5,24,23.4,24,9999.9,0,999.9,0,999.9,0,17.8,24,23.3,999.9,37.2, ,30.0, ,0.0,I,999.9,0
1015099999,2008-12-15,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",31.0,24,23.4,24,9999.9,0,999.9,0,999.9,0,21.0,24,23.3,999.9,36.0,*,29.7, ,0.0,I,999.9,0
1015099999,2008-12-16,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.1,24,28.0,24,9999.9,0,999.9,0,999.9,0,25.7,24,33.0,999.9,43.2,*,30.6, ,0.0,I,999.9,0
1015099999,2008-12-17,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",42.3,24,32.1,24,9999.9,0,999.9,0,999.9,0,21.0,24,29.1,999.9,45.1,*,38.7,*,0.0,I,999.9,0
1015099999,2008-12-18,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",39.5,24,27.3,24,9999.9,0,999.9,0,999.9,0,19.3,24,27.2,999.9,43.0,*,36.1,*,0.0,I,999.9,0
1015099999,2008-12-19,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.7,24,30.1,24,9999.9,0,999.9,0,999.9,0,20.1,24,46.6,999.9,42.8, ,35.6, ,0.0,I,999.9,0
1015099999,2008-12-20,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",38.1,24,27.0,24,9999.9,0,999.9,0,999.9,0,14.0,24,21.4,999.9,39.2,*,37.0,*,0.0,I,999.9,0
1015099999,2008-12-21,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",33.6,24,28.9,24,9999.9,0,999.9,0,999.9,0,5.0,24,7.8,999.9,37.4,*,30.2,*,0.0,I,999.9,0
1015099999,2008-12-22,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.1,24,27.8,24,9999.9,0,999.9,0,999.9,0,12.1,24,33.0,999.9,37.0,*,29.5,*,0.0,I,999.9,0
1015099999,2008-12-23,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",32.0,24,27.4,24,9999.9,0,999.9,0,999.9,0,14.5,24,27.2,999.9,36.5,*,27.1,*,0.0,I,999.9,0
1015099999,2008-12-24,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",30.3,24,22.2,24,9999.9,0,999.9,0,999.9,0,18.0,24,27.2,999.9,39.2,*,26.4, ,0.0,I,999.9,0
1015099999,2008-12-25,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",46.6,24,36.1,24,9999.9,0,999.9,0,999.9,0,21.6,24,50.5,999.9,51.4, ,30.4, ,0.0,I,999.9,0
1015099999,2008-12-26,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",40.1,24,29.4,24,9999.9,0,999.9,0,999.9,0,43.1,24,54.4,999.9,45.7,*,35.4,*,0.0,I,999.9,0
1015099999,2008-12-27,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",35.5,24,27.2,24,9999.9,0,999.9,0,999.9,0,27.8,24,33.0,999.9,40.6,*,30.4, ,0.0,I,999.9,0
1015099999,2008-12-28,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",45.0,24,37.5,24,9999.9,0,999.9,0,999.9,0,39.0,24,46.6,999.9,46.9, ,38.8, ,0.0,I,999.9,0
1015099999,2008-12-29,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",44.2,24,33.9,24,9999.9,0,999.9,0,999.9,0,36.0,24,42.7,999.9,45.5,*,43.0, ,0.0,I,999.9,0
1015099999,2008-12-30,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",36.2,24,32.3,24,9999.9,0,999.9,0,999.9,0,18.9,24,38.9,999.9,44.2,*,30.0,*,0.0,I,999.9,0
1015099999,2008-12-31,69.6,17.8333333,14.0,"HEKKINGEN FYR, NO",27.2,24,24.4,24,9999.9,0,999.9,0,999.9,0,25.0,24,42.7,999.9,29.8,*,24.6,*,0.0,I,999.9,0
1028099999,2008-01-01,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",37.1,24,33.5,24,1026.1,24,24.1,24,13.7,24,23.2,24,31.1,999.9,38.3, ,26.1, ,0.08,F,999.9,10000
1028099999,2008-01-02,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",38.3,24,33.1,24,1022.1,24,20.1,24,13.1,24,30.3,24,36.9,999.9,39.4, ,36.9, ,0.0,F,999.9,10000
1028099999,2008-01-03,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",37.8,24,34.6,24,1023.3,24,21.3,24,8.9,24,20.4,24,31.1,999.9,39.6, ,35.2,*,0.07,F,999.9,10000
1028099999,2008-01-04,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",35.7,24,31.7,24,1028.9,24,26.9,24,17.6,24,13.6,24,21.4,999.9,38.7,*,33.4,*,0.0,F,999.9,10000
1028099999,2008-01-05,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",34.8,24,29.4,24,1016.8,23,14.9,23,18.3,24,13.0,24,19.4,999.9,36.3,*,32.4,*,0.0,F,999.9,11000
1028099999,2008-01-06,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",32.5,24,28.7,24,1010.2,24,8.2,24,18.6,24,6.3,24,11.7,999.9,33.4, ,30.9,*,0.01,F,999.9,11000
1028099999,2008-01-07,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",30.9,24,28.1,24,1006.6,24,4.6,24,18.6,24,7.5,24,13.6,999.9,32.4,*,28.8,*,0.0,F,999.9,0
1028099999,2008-01-08,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",30.1,24,22.4,24,1008.7,24,6.7,24,16.6,24,10.4,24,15.5,999.9,31.3,*,27.7,*,0.0,F,999.9,1000
1028099999,2008-01-09,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",26.6,24,21.8,24,1008.5,24,6.5,24,12.3,24,7.8,24,15.5,999.9,28.0, ,24.3, ,0.08,F,999.9,1000
1028099999,2008-01-10,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",28.8,24,23.7,24,1006.4,24,4.3,24,9.8,24,17.8,24,21.4,999.9,30.4, ,26.2, ,0.0,F,999.9,1000
1028099999,2008-01-11,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",27.9,24,19.9,24,1004.8,24,2.8,24,20.3,24,10.8,24,15.5,999.9,28.9, ,27.3,*,0.02,F,999.9,1000
1028099999,2008-01-12,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",29.5,23,24.4,23,1006.6,23,4.6,23,34.2,23,12.9,23,17.5,999.9,30.4, ,27.0, ,0.0,F,999.9,1000
1028099999,2008-01-13,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",27.1,24,19.3,24,1007.0,24,5.0,24,40.1,24,18.3,24,23.3,999.9,28.4, ,25.2, ,0.0,F,999.9,0
1028099999,2008-01-14,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",29.2,24,24.4,24,1001.0,24,999.0,24,18.1,24,17.2,24,21.4,999.9,32.9,*,26.1, ,0.08,F,999.9,11000
1028099999,2008-01-15,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",32.3,22,28.8,22,985.9,22,984.0,22,8.3,22,12.1,22,23.3,999.9,33.6, ,30.2,*,0.0,F,999.9,101000
1028099999,2008-01-16,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",30.5,24,27.3,24,977.7,23,975.8,23,8.8,24,13.8,24,35.0,999.9,34.5,*,27.5,*,0.0,E,999.9,101000
1028099999,2008-01-17,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",26.9,23,23.0,23,984.8,23,982.8,23,2.0,23,31.3,23,36.9,999.9,29.8,*,24.4, ,0.04,F,999.9,1000
1028099999,2008-01-18,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",31.3,24,24.9,24,997.4,24,995.4,24,11.4,24,25.7,24,33.0,999.9,32.7,*,27.5, ,0.02,F,999.9,1000
1028099999,2008-01-19,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",29.5,24,24.2,24,1002.4,24,0.4,24,25.8,24,9.4,24,19.4,999.9,32.7,*,27.0,*,0.0,F,999.9,0
1028099999,2008-01-20,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",27.8,24,22.1,24,1008.4,24,6.4,24,18.6,24,15.7,24,21.4,999.9,28.8,*,25.7,*,0.0,F,999.9,0
1028099999,2008-01-21,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",24.4,24,19.5,24,1012.3,23,10.3,24,17.7,24,8.0,24,15.5,999.9,27.9,*,19.2,*,0.0,F,999.9,0
1028099999,2008-01-22,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",30.0,24,23.9,24,1005.3,23,3.3,23,12.0,24,19.3,24,27.2,999.9,33.4,*,18.3, ,0.02,F,999.9,1000
1028099999,2008-01-23,74.5166667,19.0166667,18.0,"BJORNOYA ISLAND, NO",31.1,23,27.0,23,998.4,23,996.5,23,15.1,23,12.4,23,19.4,999.9,35.1,*,25.5,*,0.01,F,999.9,1000
